,0,1,2
11618,"[19.094313414444443, 72.85714386222223]",[0.9694257],"[[11, 6.047021022424148, 587257.4545454546]]"
11619,"[19.093670914444445, 72.85526619555556]",[0.97659785],"[[11, 6.008623431515063, 587257.4545454546]]"
11620,"[19.091828127777777, 72.86927074777778]",[0.92825015],"[[11, 6.277872980909013, 587257.4545454546]]"
11621,"[19.098025074444447, 72.86313359777779]",[0.92794429],"[[11, 6.27968318909133, 587257.4545454546]]"
11622,"[19.087721252222224, 72.87176119777779]",[0.93663226],"[[11, 6.228939370909392, 587257.4545454546]]"
11623,"[19.091816666666666, 72.87007738666667]",[0.92420848],"[[11, 6.301945180909032, 587257.4545454546]]"
11624,"[19.092092438888887, 72.86061634777779]",[0.97374004],"[[11, 6.023882108182207, 587257.4545454546]]"
11625,"[19.09149002222222, 72.86802272555555]",[0.93647318],"[[11, 6.2298565672724475, 587257.4545454546]]"
11626,"[19.09208097777778, 72.86142298666668]",[0.96925221],"[[11, 6.047954308182333, 587257.4545454546]]"
11627,"[19.09768696888889, 72.86188557555556]",[0.93615944],"[[11, 6.231666775454763, 587257.4545454546]]"
11628,"[19.087383146666667, 72.87051317555556]",[0.94505799],"[[11, 6.180922957272825, 587257.4545454546]]"
11629,"[19.091478561111114, 72.86882936444444]",[0.93232462],"[[11, 6.253928767272573, 587257.4545454546]]"
11630,"[19.083608896666664, 72.87356507555556]",[0.94895561],"[[11, 6.159055452727364, 587257.4545454546]]"
11631,"[19.097187175555558, 72.85775724]",[0.95234323],"[[11, 6.140207148181731, 587257.4545454546]]"
11632,"[19.097712597777775, 72.85827287333332]",[0.94855098],"[[11, 6.161316320908751, 587257.4545454546]]"
11633,"[19.095227311111113, 72.87039975888888]",[0.90602776],"[[11, 6.414953776363417, 587257.4545454546]]"
11634,"[19.10142425777778, 72.8642626088889]",[0.90574783],"[[11, 6.416763984545625, 587257.4545454546]]"
11635,"[19.091120435555556, 72.87289020888888]",[0.91373321],"[[11, 6.366020166363256, 587257.4545454546]]"
11636,"[19.09521585, 72.87120639777777]",[0.90233583],"[[11, 6.439025976363327, 587257.4545454546]]"
11637,"[19.095491622222223, 72.86174535888888]",[0.94861421],"[[11, 6.16096290363618, 587257.4545454546]]"
11638,"[19.094889205555557, 72.86915173666665]",[0.91358637],"[[11, 6.366937362726851, 587257.4545454546]]"
11639,"[19.095480161111112, 72.86255199777777]",[0.94432912],"[[11, 6.185035103636198, 587257.4545454546]]"
11640,"[19.101086152222223, 72.86301458666667]",[0.91329683],"[[11, 6.368747570909059, 587257.4545454546]]"
11641,"[19.09078233, 72.87164218666665]",[0.92154379],"[[11, 6.318003752726692, 587257.4545454546]]"
11642,"[19.094877744444446, 72.86995837555554]",[0.90976518],"[[11, 6.391009562726869, 587257.4545454546]]"
11643,"[19.08700808, 72.87469408666665]",[0.92517866],"[[11, 6.296136248181338, 587257.4545454546]]"
11644,"[19.093600242222223, 72.86007675111112]",[0.96793889],"[[11, 6.055026869393957, 587257.4545454546]]"
11645,"[19.091114955555554, 72.87220363666667]",[0.91711156],"[[11, 6.34506985818182, 587257.4545454546]]"
11646,"[19.097311902222224, 72.86606648666667]",[0.91681783],"[[11, 6.346880066363706, 587257.4545454546]]"
11647,"[19.08700808, 72.87469408666666]",[0.92517866],"[[11, 6.296136248181768, 587257.4545454546]]"
11648,"[19.091103494444443, 72.87301027555556]",[0.91323378],"[[11, 6.369142058181839, 587257.4545454546]]"
11649,"[19.091379266666667, 72.86354923666666]",[0.96128525],"[[11, 6.091078985454261, 587257.4545454546]]"
11650,"[19.09077685, 72.87095561444444]",[0.92502525],"[[11, 6.297053444545363, 587257.4545454546]]"
11651,"[19.091367805555553, 72.86435587555555]",[0.95688444],"[[11, 6.115151185454171, 587257.4545454546]]"
11652,"[19.096973796666667, 72.86481846444444]",[0.92472273],"[[11, 6.298863652727141, 587257.4545454546]]"
11653,"[19.086669974444444, 72.87344606444445]",[0.93332101],"[[11, 6.248119834545633, 587257.4545454546]]"
11654,"[19.090765388888887, 72.87176225333333]",[0.92102874],"[[11, 6.3211256445452735, 587257.4545454546]]"
11655,"[19.082895724444445, 72.87649796444445]",[0.93676437],"[[11, 6.228177966970272, 587257.4545454546]]"
11656,"[19.097712597777775, 72.85827287333335]",[0.94855098],"[[11, 6.161316320909038, 587257.4545454546]]"
11657,"[19.097070097777777, 72.85639520666668]",[0.95547217],"[[11, 6.122918729999954, 587257.4545454546]]"
11658,"[19.09673199222222, 72.85514718444445]",[0.95963379],"[[11, 6.100089673939262, 587257.4545454546]]"
11659,"[19.09295774222222, 72.85819908444445]",[0.97509723],"[[11, 6.016629278484764, 587257.4545454546]]"
11660,"[19.09294628111111, 72.85900572333334]",[0.97363909],"[[11, 6.024422039090837, 587257.4545454546]]"
11661,"[19.104167191111113, 72.86620242555557]",[0.89989971],"[[12, 7.041323510833675, 595921.6666666666]]"
11662,"[19.09386336888889, 72.87483002555557]",[0.89216595],"[[11, 6.507779780000392, 587257.4545454546]]"
11663,"[19.097958783333333, 72.87314621444445]",[0.89837411],"[[12, 7.054928061388938, 595921.6666666666]]"
11664,"[19.098223094444446, 72.86449181444446]",[0.920096],"[[11, 6.326794717273334, 587257.4545454546]]"
11665,"[19.103829085555557, 72.86495440333334]",[0.89177428],"[[11, 6.510507184545765, 587257.4545454546]]"
11666,"[19.093525263333333, 72.87358200333334]",[0.89920916],"[[11, 6.459763366363826, 587257.4545454546]]"
11667,"[19.09762067777778, 72.87189819222222]",[0.90167984],"[[12, 7.025584697499991, 595921.6666666666]]"
11668,"[19.08975101333333, 72.87663390333334]",[0.90179868],"[[11, 6.442564992727748, 587257.4545454546]]"
11669,"[19.09823802, 72.85878850666666]",[0.94479151],"[[11, 6.182425493636131, 587257.4545454546]]"
11670,"[19.094514481111112, 72.8537230011111]",[0.97473044],"[[11, 6.0185882603028835, 587257.4545454546]]"
11671,"[19.09575273333333, 72.87091539222222]",[0.90120777],"[[11, 6.446469367272454, 587257.4545454546]]"
11672,"[19.10194968, 72.86477824222221]",[0.9009344],"[[11, 6.448279575454339, 587257.4545454546]]"
11673,"[19.091645857777777, 72.87340584222221]",[0.90874017],"[[11, 6.3975357572724, 587257.4545454546]]"
11674,"[19.095741272222224, 72.8717220311111]",[0.89760409],"[[11, 6.47054156727258, 587257.4545454546]]"
11675,"[19.09541462777778, 72.86966736999999]",[0.90859649],"[[11, 6.398452953636103, 587257.4545454546]]"
11676,"[19.096005583333334, 72.86306763111111]",[0.93878794],"[[11, 6.216550694545343, 587257.4545454546]]"
11677,"[19.101611574444444, 72.86353021999999]",[0.9083132],"[[11, 6.400263161817774, 587257.4545454546]]"
11678,"[19.09130775222222, 72.87215781999998]",[0.91639018],"[[11, 6.349519343635835, 587257.4545454546]]"
11679,"[19.095403166666667, 72.87047400888888]",[0.9048594],"[[11, 6.422525153636014, 587257.4545454546]]"
11680,"[19.087533502222225, 72.87520971999999]",[0.91995526],"[[11, 6.327651839090589, 587257.4545454546]]"
11681,"[19.09164037777778, 72.87271927]",[0.91204727],"[[11, 6.376585449091073, 587257.4545454546]]"
11682,"[19.097837324444445, 72.86658212000002]",[0.91175963],"[[11, 6.378395657273281, 587257.4545454546]]"
11683,"[19.087533502222225, 72.87520972]",[0.91995526],"[[11, 6.32765183909102, 587257.4545454546]]"
11684,"[19.091628916666668, 72.8735259088889]",[0.90825152],"[[11, 6.400657649091091, 587257.4545454546]]"
11685,"[19.09190468888889, 72.86406487]",[0.95553103],"[[11, 6.122594576363837, 587257.4545454546]]"
11686,"[19.091302272222222, 72.87147124777778]",[0.91980474],"[[11, 6.328569035454507, 587257.4545454546]]"
11687,"[19.091893227777778, 72.8648715088889]",[0.95117939],"[[11, 6.146666776363855, 587257.4545454546]]"
11688,"[19.09749921888889, 72.86533409777779]",[0.91950791],"[[11, 6.330379243636717, 587257.4545454546]]"
11689,"[19.08719539666667, 72.87396169777777]",[0.92795235],"[[11, 6.2796354254544555, 587257.4545454546]]"
11690,"[19.09129081111111, 72.87227788666667]",[0.91588528],"[[11, 6.352641235454525, 587257.4545454546]]"
11691,"[19.083421146666666, 72.87701359777778]",[0.92956701],"[[11, 6.270099976060574, 587257.4545454546]]"
11692,"[19.09759552, 72.85691084000001]",[0.95165449],"[[11, 6.144027902727225, 587257.4545454546]]"
11693,"[19.097257414444446, 72.85566281777778]",[0.95578454],"[[11, 6.121198846666642, 587257.4545454546]]"
11694,"[19.093483164444446, 72.85871471777779]",[0.97115351],"[[11, 6.037738451212143, 587257.4545454546]]"
11695,"[19.093471703333332, 72.85952135666668]",[0.96970273],"[[11, 6.045531211818108, 587257.4545454546]]"
11696,"[19.104692613333334, 72.8667180588889]",[0.89774355],"[[12, 7.060583038611486, 595921.6666666666]]"
11697,"[19.09438879111111, 72.87534565888889]",[0.90122721],"[[12, 7.0295729275000385, 595921.6666666666]]"
11698,"[19.098484205555554, 72.87366184777778]",[0.8962351],"[[12, 7.0741875891667485, 595921.6666666666]]"
11699,"[19.098157561111112, 72.87160718666667]",[0.90116368],"[[12, 7.030133436388902, 595921.6666666666]]"
11700,"[19.098748516666664, 72.86500744777778]",[0.91497105],"[[11, 6.358310308181941, 587257.4545454546]]"
11701,"[19.104354507777778, 72.86547003666668]",[0.90103836],"[[12, 7.031239674722474, 595921.6666666666]]"
11702,"[19.094050685555555, 72.87409763666666]",[0.89455496],"[[11, 6.491278957272542, 587257.4545454546]]"
11703,"[19.098146099999997, 72.87241382555555]",[0.89950373],"[[12, 7.044844225277736, 595921.6666666666]]"
11704,"[19.090276435555555, 72.87714953666666]",[0.89554792],"[[11, 6.484487001818155, 587257.4545454546]]"
11705,"[19.09695302, 72.85503317333333]",[0.95862075],"[[11, 6.105630311817998, 587257.4545454546]]"
11706,"[19.101307180000003, 72.86290057555556]",[0.91277954],"[[11, 6.371987257272841, 587257.4545454546]]"
11707,"[19.09100335777778, 72.87152817555555]",[0.92100933],"[[11, 6.321243439090903, 587257.4545454546]]"
11708,"[19.095098772222222, 72.86984436444443]",[0.90925576],"[[11, 6.394249249090542, 587257.4545454546]]"
11709,"[19.095374544444443, 72.86038332555556]",[0.95669604],"[[11, 6.116186176363718, 587257.4545454546]]"
11710,"[19.095363083333336, 72.86118996444445]",[0.95233399],"[[11, 6.140258376363844, 587257.4545454546]]"
11711,"[19.100969074444446, 72.86165255333333]",[0.92056021],"[[11, 6.323970843636276, 587257.4545454546]]"
11712,"[19.090665252222223, 72.87028015333333]",[0.92903656],"[[11, 6.273227025454337, 587257.4545454546]]"
11713,"[19.09476066666667, 72.8685963422222]",[0.91692281],"[[11, 6.346232835454084, 587257.4545454546]]"
11714,"[19.08689100222222, 72.87333205333333]",[0.93276494],"[[11, 6.251359520908876, 587257.4545454546]]"
11715,"[19.096614914444444, 72.8537851511111]",[0.96280658],"[[11, 6.082801255757305, 587257.4545454546]]"
11716,"[19.094760666666666, 72.86859634222222]",[0.91692281],"[[11, 6.346232835454408, 587257.4545454546]]"
11717,"[19.095036438888886, 72.85913530333333]",[0.96166616],"[[11, 6.089004395454331, 587257.4545454546]]"
11718,"[19.09502497777778, 72.85994194222222]",[0.96023667],"[[11, 6.09679715606051, 587257.4545454546]]"
11719,"[19.10063096888889, 72.86040453111112]",[0.92857465],"[[11, 6.275954430000141, 587257.4545454546]]"
11720,"[19.090327146666667, 72.86903213111111]",[0.9372797],"[[11, 6.225210611818203, 587257.4545454546]]"
11721,"[19.094422561111113, 72.86734832]",[0.92483086],"[[11, 6.298216421818381, 587257.4545454546]]"
11722,"[19.086552896666664, 72.87208403111111]",[0.94110031],"[[11, 6.203343107272741, 587257.4545454546]]"
11723,"[19.097194824444447, 72.86470445333333]",[0.92418211],"[[11, 6.302103339090922, 587257.4545454546]]"
11724,"[19.090986416666667, 72.87164824222221]",[0.92049531],"[[11, 6.324365330908625, 587257.4545454546]]"
11725,"[19.09126218888889, 72.86218720333333]",[0.96955934],"[[11, 6.046302258181908, 587257.4545454546]]"
11726,"[19.090659772222224, 72.86959358111109]",[0.93260768],"[[11, 6.252276717272149, 587257.4545454546]]"
11727,"[19.091250727777776, 72.86299384222222]",[0.96509774],"[[11, 6.070374458181819, 587257.4545454546]]"
11728,"[19.09685671888889, 72.8634564311111]",[0.93229753],"[[11, 6.254086925454358, 587257.4545454546]]"
11729,"[19.086552896666664, 72.8720840311111]",[0.94110031],"[[11, 6.203343107272311, 587257.4545454546]]"
11730,"[19.09064831111111, 72.87040021999998]",[0.9285079],"[[11, 6.27634891727206, 587257.4545454546]]"
11731,"[19.082778646666668, 72.8751359311111]",[0.94495996],"[[11, 6.181475602727065, 587257.4545454546]]"
11732,"[19.104050113333333, 72.86484039222222]",[0.89131023],"[[11, 6.513746870909007, 587257.4545454546]]"
11733,"[19.093746291111113, 72.87346799222222]",[0.89872526],"[[11, 6.463003052727178, 587257.4545454546]]"
11734,"[19.097841705555556, 72.8717841811111]",[0.90145502],"[[12, 7.027564505833085, 595921.6666666666]]"
11735,"[19.098106016666666, 72.86312978111111]",[0.92755025],"[[11, 6.282017990000011, 587257.4545454546]]"
11736,"[19.103712007777776, 72.86359236999999]",[0.89831885],"[[11, 6.465730457272444, 587257.4545454546]]"
11737,"[19.093408185555557, 72.87221996999999]",[0.90602268],"[[11, 6.414986639090612, 587257.4545454546]]"
11738,"[19.0975036, 72.87053615888887]",[0.89503474],"[[11, 6.487992449090253, 587257.4545454546]]"
11739,"[19.089633935555554, 72.87527186999999]",[0.90943333],"[[11, 6.3931191345451515, 587257.4545454546]]"
11740,"[19.097183363333333, 72.86551109222222]",[0.92019771],"[[11, 6.326175539090833, 587257.4545454546]]"
11741,"[19.086879541111113, 72.87413869222222]",[0.92866312],"[[11, 6.275431720909001, 587257.4545454546]]"
11742,"[19.090974955555556, 72.8724548811111]",[0.91656538],"[[11, 6.348437530908644, 587257.4545454546]]"
11743,"[19.091239266666665, 72.86380048111111]",[0.96066746],"[[11, 6.094446658181836, 587257.4545454546]]"
11744,"[19.096845257777776, 72.86426306999999]",[0.92820178],"[[11, 6.278159125454268, 587257.4545454546]]"
11745,"[19.086541435555556, 72.87289066999999]",[0.93689674],"[[11, 6.227415307272437, 587257.4545454546]]"
11746,"[19.09063685, 72.87120685888887]",[0.9244627],"[[11, 6.300421117272077, 587257.4545454546]]"
11747,"[19.082767185555554, 72.87594256999999]",[0.94071331],"[[11, 6.205547802726977, 587257.4545454546]]"
11748,"[19.091903504444446, 72.88747254444444]",[0.84074962],"[[12, 7.665387998610497, 595921.6666666666]]"
11749,"[19.09156539888889, 72.88622452222222]",[0.84886936],"[[12, 7.566779401388884, 595921.6666666666]]"
11750,"[19.09810045111111, 72.88133539444443]",[0.86635005],"[[12, 7.368930164721683, 595921.6666666666]]"
11751,"[19.102195865555554, 72.87965158333333]",[0.86800343],"[[12, 7.351243815277432, 595921.6666666666]]"
11752,"[19.097762345555555, 72.8800873722222]",[0.87352634],"[[12, 7.293409978610236, 595921.6666666666]]"
11753,"[19.10185776, 72.8784035611111]",[0.8752521],"[[12, 7.275723629166051, 595921.6666666666]]"
11754,"[19.093988095555556, 72.88313927222221]",[0.86412875],"[[12, 7.392966803610396, 595921.6666666666]]"
11755,"[19.091892043333335, 72.88827918333332]",[0.83600354],"[[12, 7.7248672458327485, 595921.6666666666]]"
11756,"[19.092167815555555, 72.87881814444444]",[0.89130069],"[[12, 7.11946903194407, 595921.6666666666]]"
11757,"[19.092156354444445, 72.87962478333333]",[0.88657262],"[[12, 7.164025459721871, 595921.6666666666]]"
11758,"[19.097762345555555, 72.88008737222222]",[0.87352634],"[[12, 7.293409978611025, 595921.6666666666]]"
11759,"[19.09155393777778, 72.88703116111111]",[0.84393142],"[[12, 7.6262586486111354, 595921.6666666666]]"
11760,"[19.083684273333333, 72.89176687222222]",[0.83504435],"[[11, 7.364110896969623, 610291.8181818182]]"
11761,"[19.10185776, 72.87840356111111]",[0.8752521],"[[12, 7.27572362916684, 595921.6666666666]]"
11762,"[19.08777968777778, 72.89008306111111]",[0.83151401],"[[12, 7.782275623611345, 595921.6666666666]]"
11763,"[19.09593658555556, 72.87507967222221]",[0.89855757],"[[12, 7.053286371388826, 595921.6666666666]]"
11764,"[19.09182971, 72.87757012222221]",[0.89948819],"[[12, 7.044982584721864, 595921.6666666666]]"
11765,"[19.088055460000003, 72.88062202222221]",[0.87262949],"[[11, 6.652919870605429, 587257.4545454546]]"
11766,"[19.095925124444445, 72.87588631111112]",[0.89691999],"[[12, 7.0679971602779235, 595921.6666666666]]"
11767,"[19.091227293333333, 72.8849765]",[0.85736132],"[[12, 7.46817080416622, 595921.6666666666]]"
11768,"[19.087453043333337, 72.8880284]",[0.84410123],"[[12, 7.624187779166495, 595921.6666666666]]"
11769,"[19.091818248888888, 72.8783767611111]",[0.89466059],"[[12, 7.088505273610424, 595921.6666666666]]"
11770,"[19.095913663333334, 72.87669294999999]",[0.89470713],"[[12, 7.08808034916651, 595921.6666666666]]"
11771,"[19.08804399888889, 72.8814286611111]",[0.8840733],"[[12, 7.188062098610584, 595921.6666666666]]"
11772,"[19.09742424, 72.87883935]",[0.88102075],"[[12, 7.217889792500366, 595921.6666666666]]"
11773,"[19.101519654444445, 72.87715553888889]",[0.8819344],"[[12, 7.2089069736111275, 595921.6666666666]]"
11774,"[19.09364999, 72.88189125000001]",[0.87120888],"[[12, 7.317446617500527, 595921.6666666666]]"
11775,"[19.091215832222222, 72.88578313888888]",[0.85219082],"[[12, 7.527650051388471, 595921.6666666666]]"
11776,"[19.083346167777776, 72.89051884999999]",[0.84577369],"[[11, 7.2657197681813095, 610291.8181818182]]"
11777,"[19.087441582222223, 72.88883503888889]",[0.83927996],"[[12, 7.68366702638868, 595921.6666666666]]"
11778,"[19.074938000000003, 72.85512689222223]",[0.98144717],"[[13, 6.477808072307817, 562606.6923076923]]"
11779,"[19.077680933333337, 72.8570667088889]",[0.97296129],"[[13, 6.550917653076965, 562606.6923076923]]"
11780,"[19.075463422222224, 72.85564252555555]",[0.97938088],"[[13, 6.4955025158972575, 562606.6923076923]]"
11781,"[19.078206355555555, 72.85758234222222]",[0.97093081],"[[13, 6.568612096666377, 562606.6923076923]]"
11782,"[19.074820922222226, 72.8537648588889]",[0.98565699],"[[13, 6.441919400512877, 562606.6923076923]]"
11783,"[19.07448281666667, 72.85251683666667]",[0.98976346],"[[13, 6.407063929999901, 562606.6923076923]]"
11784,"[19.077563855555557, 72.85570467555556]",[0.97710925],"[[13, 6.515028981281995, 562606.6923076923]]"
11785,"[19.075346344444444, 72.85428049222223]",[0.98357855],"[[13, 6.459613844102651, 562606.6923076923]]"
11786,"[19.078089277777778, 72.8562203088889]",[0.97505946],"[[13, 6.5327234248718, 562606.6923076923]]"
11787,"[19.074703844444446, 72.85240282555556]",[0.98988537],"[[13, 6.406030728717907, 562606.6923076923]]"
11788,"[19.07436573888889, 72.85115480333333]",[0.99400154],"[[13, 6.371175258204931, 562606.6923076923]]"
11789,"[19.07744677777778, 72.85434264222222]",[0.98129136],"[[13, 6.479140309487055, 562606.6923076923]]"
11790,"[19.10128259, 72.85607342888888]",[0.93347987],"[[11, 6.247195327878546, 587257.4545454546]]"
11791,"[19.10180801222222, 72.85658906222221]",[0.929872],"[[11, 6.268304500605818, 587257.4545454546]]"
11792,"[19.10962654777778, 72.86008834777778]",[0.88771894],"[[13, 7.448333318205073, 595457.4615384616]]"
11793,"[19.099322725555556, 72.86871594777777]",[0.89503955],"[[11, 6.487959586363488, 587257.4545454546]]"
11794,"[19.105519672222226, 72.86257879777777]",[0.89477512],"[[11, 6.489769794545373, 587257.4545454546]]"
11795,"[19.095215850000002, 72.87120639777777]",[0.90233583],"[[11, 6.439025976363435, 587257.4545454546]]"
11796,"[19.10961508666667, 72.86089498666666]",[0.89960738],"[[12, 7.043921959166689, 595921.6666666666]]"
11797,"[19.099311264444445, 72.86952258666666]",[0.89155574],"[[11, 6.512031786363505, 587257.4545454546]]"
11798,"[19.109288442222223, 72.85884032555555]",[0.89755477],"[[12, 7.004284681388667, 587476.5833333333]]"
11799,"[19.09898462, 72.86746792555554]",[0.90219648],"[[11, 6.439943172726921, 587257.4545454546]]"
11800,"[19.10518156666667, 72.86133077555554]",[0.90192174],"[[11, 6.441753380908807, 587257.4545454546]]"
11801,"[19.109276981111112, 72.85964696444444]",[0.89599916],"[[12, 7.018995470277567, 587476.5833333333]]"
11802,"[19.098973158888892, 72.86827456444443]",[0.89857431],"[[11, 6.464015372727047, 587257.4545454546]]"
11803,"[19.091103494444443, 72.87301027555554]",[0.91323378],"[[11, 6.369142058181408, 587257.4545454546]]"
11804,"[19.103435401111113, 72.86718272333333]",[0.8993828],"[[12, 7.045920904722208, 595921.6666666666]]"
11805,"[19.097958783333336, 72.87314621444443]",[0.89837411],"[[12, 7.054928061388741, 595921.6666666666]]"
11806,"[19.103423940000003, 72.86798936222222]",[0.89773813],"[[12, 7.060631693611108, 595921.6666666666]]"
11807,"[19.101165512222224, 72.85471139555557]",[0.93646445],"[[11, 6.2299069096970205, 587257.4545454546]]"
11808,"[19.100827406666667, 72.85346337333334]",[0.94044497],"[[11, 6.207077853636328, 587257.4545454546]]"
11809,"[19.10206565888889, 72.87065576444445]",[0.89506328],"[[12, 7.084831934166814, 595921.6666666666]]"
11810,"[19.108262605555556, 72.86451861444446]",[0.89494192],"[[12, 7.085938172500385, 595921.6666666666]]"
11811,"[19.097958783333336, 72.87314621444445]",[0.89837411],"[[12, 7.0549280613890035, 595921.6666666666]]"
11812,"[19.112358020000002, 72.86283480333334]",[0.87974899],"[[13, 7.540653166154149, 595457.4615384616]]"
11813,"[19.10205419777778, 72.87146240333334]",[0.89345585],"[[12, 7.0995427230557135, 595921.6666666666]]"
11814,"[19.1079245, 72.86327059222224]",[0.89818804],"[[12, 7.056594808611373, 595921.6666666666]]"
11815,"[19.112019914444446, 72.86158678111111]",[0.88281519],"[[13, 7.505797695641175, 595457.4615384616]]"
11816,"[19.101716092222222, 72.87021438111111]",[0.89667606],"[[12, 7.070199359166701, 595921.6666666666]]"
11817,"[19.093846427777777, 72.87495009222222]",[0.89171771],"[[11, 6.5109016718181145, 587257.4545454546]]"
11818,"[19.106178334444447, 72.86912254000002]",[0.88989946],"[[12, 7.13255177972268, 595921.6666666666]]"
11819,"[19.100701716666666, 72.87508603111111]",[0.88894104],"[[12, 7.141558936388884, 595921.6666666666]]"
11820,"[19.106166873333333, 72.86992917888891]",[0.88833678],"[[12, 7.147262568611514, 595921.6666666666]]"
11821,"[19.102333434444443, 72.85710469555555]",[0.92630552],"[[11, 6.289413673333089, 587257.4545454546]]"
11822,"[19.11015197, 72.86060398111111]",[0.88634361],"[[13, 7.464673523846226, 595457.4615384616]]"
11823,"[19.099848147777777, 72.8692315811111]",[0.90260513],"[[12, 7.017460586944153, 595921.6666666666]]"
11824,"[19.106045094444443, 72.86309443111111]",[0.90247888],"[[12, 7.018566825277724, 595921.6666666666]]"
11825,"[19.11014050888889, 72.86141062]",[0.8974545],"[[12, 7.0631814869445, 595921.6666666666]]"
11826,"[19.099836686666666, 72.87003821999998]",[0.90093287],"[[12, 7.032171375833053, 595921.6666666666]]"
11827,"[19.109813864444444, 72.85935595888888]",[0.88810791],"[[13, 7.443679239999903, 595457.4615384616]]"
11828,"[19.09951004222222, 72.86798355888887]",[0.89746814],"[[11, 6.471458763635636, 587257.4545454546]]"
11829,"[19.105706988888887, 72.86184640888888]",[0.89720012],"[[11, 6.473268971817844, 587257.4545454546]]"
11830,"[19.109802403333333, 72.86016259777777]",[0.88754006],"[[13, 7.450468834871703, 595457.4615384616]]"
11831,"[19.09949858111111, 72.86879019777776]",[0.89393618],"[[11, 6.495530963635654, 587257.4545454546]]"
11832,"[19.091628916666664, 72.87352590888888]",[0.90825152],"[[11, 6.400657649090554, 587257.4545454546]]"
11833,"[19.103960823333335, 72.86769835666666]",[0.89723245],"[[12, 7.065180432500019, 595921.6666666666]]"
11834,"[19.098484205555554, 72.87366184777777]",[0.8962351],"[[12, 7.074187589166486, 595921.6666666666]]"
11835,"[19.10394936222222, 72.86850499555555]",[0.89560628],"[[12, 7.079891221388853, 595921.6666666666]]"
11836,"[19.101690934444445, 72.8552270288889]",[0.93282384],"[[11, 6.251016082424291, 587257.4545454546]]"
11837,"[19.10135282888889, 72.85397900666668]",[0.93676279],"[[11, 6.2281870263636, 587257.4545454546]]"
11838,"[19.108788027777777, 72.86503424777779]",[0.89284164],"[[12, 7.105197700277933, 595921.6666666666]]"
11839,"[19.112883442222223, 72.86335043666668]",[0.87816569],"[[13, 7.558347609743955, 595457.4615384616]]"
11840,"[19.102579619999997, 72.87197803666668]",[0.8913724],"[[12, 7.1188022508334585, 595921.6666666666]]"
11841,"[19.112556797777774, 72.86129577555556]",[0.88306457],"[[13, 7.502927634102733, 595457.4615384616]]"
11842,"[19.10844992222222, 72.86378622555556]",[0.89605113],"[[12, 7.075854336388921, 595921.6666666666]]"
11843,"[19.112545336666667, 72.86210241444445]",[0.88126734],"[[13, 7.523492139230979, 595457.4615384616]]"
11844,"[19.102241514444444, 72.87073001444445]",[0.89455619],"[[12, 7.089458886944512, 595921.6666666666]]"
11845,"[19.094371849999998, 72.87546572555556]",[0.90101106],"[[12, 7.031480750277798, 595921.6666666666]]"
11846,"[19.106703756666665, 72.86963817333334]",[0.88785633],"[[12, 7.151811307500162, 595921.6666666666]]"
11847,"[19.101227138888888, 72.87560166444445]",[0.88690877],"[[12, 7.160818464166694, 595921.6666666666]]"
11848,"[19.106692295555554, 72.87044481222223]",[0.88631136],"[[12, 7.166522096389062, 595921.6666666666]]"
11849,"[19.101048434444447, 72.85334936222222]",[0.93947487],"[[11, 6.212618491515063, 587257.4545454546]]"
11850,"[19.09920564777778, 72.86735391444444]",[0.90170505],"[[11, 6.443182859090703, 587257.4545454546]]"
11851,"[19.105402594444445, 72.86121676444445]",[0.90143099],"[[11, 6.444993067272911, 587257.4545454546]]"
11852,"[19.095098772222226, 72.86984436444443]",[0.90925576],"[[11, 6.394249249090651, 587257.4545454546]]"
11853,"[19.10949800888889, 72.85953295333333]",[0.89579133],"[[12, 7.020975278610989, 587476.5833333333]]"
11854,"[19.09919418666667, 72.86816055333333]",[0.89809205],"[[11, 6.467255059090721, 587257.4545454546]]"
11855,"[19.10506448888889, 72.85996874222222]",[0.90819941],"[[11, 6.400990974242295, 587257.4545454546]]"
11856,"[19.109159903333335, 72.8582849311111]",[0.89890887],"[[12, 6.991631914721977, 587476.5833333333]]"
11857,"[19.098856081111112, 72.8669125311111]",[0.90536575],"[[11, 6.419238645454157, 587257.4545454546]]"
11858,"[19.103318323333337, 72.86582069]",[0.90247996],"[[12, 7.018557349166881, 595921.6666666666]]"
11859,"[19.103306862222222, 72.8666273288889]",[0.90080877],"[[12, 7.033268138055715, 595921.6666666666]]"
11860,"[19.10071032888889, 72.85210133999999]",[0.94348808],"[[11, 6.189789435454372, 587257.4545454546]]"
11861,"[19.098867542222223, 72.86610589222222]",[0.90911175],"[[11, 6.395166445454568, 587257.4545454546]]"
11862,"[19.09476066666667, 72.86859634222222]",[0.91692281],"[[11, 6.346232835454515, 587257.4545454546]]"
11863,"[19.098856081111112, 72.86691253111111]",[0.90536575],"[[11, 6.419238645454587, 587257.4545454546]]"
11864,"[19.104726383333333, 72.85872072]",[0.91179675],"[[11, 6.378161918181601, 587257.4545454546]]"
11865,"[19.10882179777778, 72.85703690888889]",[0.90210686],"[[12, 6.962288550833228, 587476.5833333333]]"
11866,"[19.098517975555556, 72.86566450888888]",[0.91290159],"[[11, 6.371222231818021, 587257.4545454546]]"
11867,"[19.09064831111111, 72.87040022000001]",[0.9285079],"[[11, 6.27634891727292, 587257.4545454546]]"
